NU_ANO_CENSO;CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;QT_MAT_INF_CRE;QT_MAT_INF_CRE_INT;QT_MAT_BAS_0_3;QT_MAT_BAS_BRANCA;QT_MAT_BAS_PRETA;QT_MAT_BAS_PARDA;QT_MAT_BAS_AMARELA;QT_MAT_BAS_INDIGENA;QT_ESCOLAS;QT_ESC_FEDERAL;QT_ESC_ESTADUAL;QT_ESC_MUNICIPAL;QT_ESC_PRIVADA;QT_ESC_PUBLICA;QT_ESC_URBANA;QT_ESC_RURAL;POP_TOTAL;POP_0_4;RENDA_MEDIA_RESPONSAVEL;RENDA_MEDIANA_RESPONSAVEL;PIB;TOTAL_HOMENS;HOMENS_OCUPADOS;TOTAL_MULHERES;MULHERES_OCUPADAS;MULHERES_FILHOS_12_19;MULHERES_FILHOS_TOTAL;DOMICILIOS_TOTAL;DOM_SEM_CONJUGE_TOTAL;DOM_SEM_CONJUGE_HOMEM;DOM_SEM_CONJUGE_MULHER;IDH_PROP_POBREZA;IDH_PROP_POBREZA_CRIANCAS;IDH_PROP_VULNER_POBREZA;IDH_GINI;IDH_RENDA_PC;IDH_EXPECT_ANOS_ESTUDO;IDH_TAXA_FREQ_0_3;IDH_RAZAO_DEPENDENCIA;PERC_RENDA_TRABALHO;PERC_RENDA_OUTRAS_FONTES
2025;2503803;Caldas Brandão;PB;182.0;0.0;143.0;401.0;98.0;1214.0;9.0;0.0;12;0;2;6;4;8;10;2;5942.0;439.0;1206.48;1212.0;92129000;2205;1028;2350;555;33;1710;2017;332;36;296;33.13;48.41;67.69;0.47;264.06;8.87;13.31;54.82;52.02;47.98
2018;2503902;Camalaú;PB;130.0;0.0;122.0;248.0;19.0;1037.0;2.0;0.0;30;0;1;29;0;30;4;26;5994.0;396.0;1113.97;1200.0;62808000;2381;996;2527;792;23;1734;2433;435;42;393;39.77;58.64;68.25;0.46;242.92;8.0;27.77;59.25;43.03;56.97
2019;2503902;Camalaú;PB;127.0;0.0;76.0;229.0;11.0;995.0;2.0;0.0;13;0;1;12;0;13;4;9;6013.0;396.0;1113.97;1200.0;59950000;2381;996;2527;792;23;1734;2433;435;42;393;39.77;58.64;68.25;0.46;242.92;8.0;27.77;59.25;43.03;56.97
2020;2503902;Camalaú;PB;107.0;0.0;102.0;239.0;17.0;1051.0;1.0;0.0;13;0;1;12;0;13;4;9;6031.0;396.0;1113.97;1200.0;65448000;2381;996;2527;792;23;1734;2433;435;42;393;39.77;58.64;68.25;0.46;242.92;8.0;27.77;59.25;43.03;56.97
2021;2503902;Camalaú;PB;107.0;0.0;98.0;268.0;19.0;1052.0;1.0;0.0;10;0;1;9;0;10;4;6;6048.0;396.0;1113.97;1200.0;71860000;2381;996;2527;792;23;1734;2433;435;42;393;39.77;58.64;68.25;0.46;242.92;8.0;27.77;59.25;43.03;56.97
2022;2503902;Camalaú;PB;116.0;0.0;105.0;272.0;17.0;1043.0;1.0;0.0;10;0;1;9;0;10;4;6;6085.0;396.0;1113.97;1200.0;76257000;2381;996;2527;792;23;1734;2433;435;42;393;39.77;58.64;68.25;0.46;242.92;8.0;27.77;59.25;43.03;56.97
2023;2503902;Camalaú;PB;131.0;0.0;115.0;291.0;8.0;1015.0;1.0;0.0;10;0;1;9;0;10;4;6;6085.0;396.0;1113.97;1200.0;87713000;2381;996;2527;792;23;1734;2433;435;42;393;39.77;58.64;68.25;0.46;242.92;8.0;27.77;59.25;43.03;56.97
2024;2503902;Camalaú;PB;124.0;0.0;115.0;242.0;9.0;1053.0;1.0;0.0;10;0;1;9;0;10;4;6;6298.0;396.0;1113.97;1200.0;87713000;2381;996;2527;792;23;1734;2433;435;42;393;39.77;58.64;68.25;0.46;242.92;8.0;27.77;59.25;43.03;56.97
2025;2503902;Camalaú;PB;121.0;0.0;107.0;259.0;9.0;1137.0;2.0;0.0;9;0;1;8;0;9;4;5;6327.0;396.0;1113.97;1200.0;87713000;2381;996;2527;792;23;1734;2433;435;42;393;39.77;58.64;68.25;0.46;242.92;8.0;27.77;59.25;43.03;56.97
2018;2504009;Campina Grande;PB;5777.0;3344.0;6074.0;19050.0;1836.0;46894.0;522.0;38.0;416;2;66;166;182;234;366;50;407472.0;27108.0;2595.27;1212.0;9152679000;158312;97439;182590;78180;1412;120335;147205;27425;2853;24572;16.34;28.22;40.74;0.58;630.03;9.69;28.48;46.08;74.59;25.41
2019;2504009;Campina Grande;PB;6643.0;4137.0;6815.0;19802.0;1791.0;51319.0;464.0;32.0;479;2;53;157;267;212;436;43;409731.0;27108.0;2595.27;1212.0;9507632000;158312;97439;182590;78180;1412;120335;147205;27425;2853;24572;16.34;28.22;40.74;0.58;630.03;9.69;28.48;46.08;74.59;25.41
2020;2504009;Campina Grande;PB;6290.0;4367.0;6198.0;18173.0;1699.0;52184.0;649.0;27.0;412;2;53;162;195;217;369;43;411807.0;27108.0;2595.27;1212.0;10077160000;158312;97439;182590;78180;1412;120335;147205;27425;2853;24572;16.34;28.22;40.74;0.58;630.03;9.69;28.48;46.08;74.59;25.41
2021;2504009;Campina Grande;PB;5679.0;3966.0;5473.0;16915.0;1637.0;52964.0;588.0;27.0;407;2;53;152;200;207;370;37;413830.0;27108.0;2595.27;1212.0;10349781000;158312;97439;182590;78180;1412;120335;147205;27425;2853;24572;16.34;28.22;40.74;0.58;630.03;9.69;28.48;46.08;74.59;25.41
2022;2504009;Campina Grande;PB;6967.0;4407.0;6683.0;16788.0;1554.0;54131.0;555.0;58.0;391;2;53;153;183;208;354;37;419379.0;27108.0;2595.27;1212.0;11505704000;158312;97439;182590;78180;1412;120335;147205;27425;2853;24572;16.34;28.22;40.74;0.58;630.03;9.69;28.48;46.08;74.59;25.41
2023;2504009;Campina Grande;PB;7275.0;4953.0;7046.0;16498.0;1501.0;55338.0;492.0;35.0;390;2;53;150;185;205;355;35;419379.0;27108.0;2595.27;1212.0;12908743000;158312;97439;182590;78180;1412;120335;147205;27425;2853;24572;16.34;28.22;40.74;0.58;630.03;9.69;28.48;46.08;74.59;25.41
2024;2504009;Campina Grande;PB;7084.0;4817.0;6872.0;15107.0;1534.0;52796.0;625.0;35.0;378;2;54;151;171;207;343;35;440939.0;27108.0;2595.27;1212.0;12908743000;158312;97439;182590;78180;1412;120335;147205;27425;2853;24572;16.34;28.22;40.74;0.58;630.03;9.69;28.48;46.08;74.59;25.41
2025;2504009;Campina Grande;PB;7259.0;4883.0;6805.0;17767.0;2659.0;58985.0;443.0;32.0;357;2;54;148;153;204;321;36;443911.0;27108.0;2595.27;1212.0;12908743000;158312;97439;182590;78180;1412;120335;147205;27425;2853;24572;16.34;28.22;40.74;0.58;630.03;9.69;28.48;46.08;74.59;25.41
2018;2504033;Capim;PB;52.0;0.0;47.0;393.0;41.0;1193.0;16.0;3.0;9;0;1;6;2;7;7;2;6424.0;612.0;1140.13;1212.0;60017000;2550;1341;2768;676;38;2035;2195;382;36;346;45.4;58.96;77.37;0.48;203.67;8.32;12.02;62.87;56.03;43.97
2019;2504033;Capim;PB;95.0;0.0;94.0;379.0;36.0;1240.0;18.0;3.0;9;0;1;6;2;7;7;2;6523.0;612.0;1140.13;1212.0;62122000;2550;1341;2768;676;38;2035;2195;382;36;346;45.4;58.96;77.37;0.48;203.67;8.32;12.02;62.87;56.03;43.97
2020;2504033;Capim;PB;118.0;0.0;115.0;342.0;42.0;1241.0;16.0;4.0;9;0;1;6;2;7;7;2;6620.0;612.0;1140.13;1212.0;71116000;2550;1341;2768;676;38;2035;2195;382;36;346;45.4;58.96;77.37;0.48;203.67;8.32;12.02;62.87;56.03;43.97
2021;2504033;Capim;PB;113.0;0.0;112.0;334.0;46.0;1153.0;18.0;3.0;9;0;1;6;2;7;7;2;6715.0;612.0;1140.13;1212.0;75876000;2550;1341;2768;676;38;2035;2195;382;36;346;45.4;58.96;77.37;0.48;203.67;8.32;12.02;62.87;56.03;43.97
2022;2504033;Capim;PB;143.0;0.0;142.0;338.0;54.0;1223.0;17.0;3.0;10;0;1;6;3;7;8;2;6970.0;612.0;1140.13;1212.0;87593000;2550;1341;2768;676;38;2035;2195;382;36;346;45.4;58.96;77.37;0.48;203.67;8.32;12.02;62.87;56.03;43.97
